NSN,Course_Code,Faculty,Academic_Year,Term,Start_Date,End_Date,EFTS,Funding_Code,Completion_Status,Delivery_Mode
1000005935,HIST201,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-16,0.125,S02,Withdrew,On-campus
1000005936,COMP101,Science & Technology,2024,FY,2024-02-22,2024-11-08,0.125,S02,In Progress,On-campus
1000005937,ENGI301,Science & Technology,2024,T1,2024-02-19,2024-06-17,0.25,S03,In Progress,On-campus
1000005937,FDTN002,Foundation Studies,2024,T1,2024-02-19,2024-06-16,0.125,S05,Passed,On-campus
1000005937,NURS101,Health Sciences,2024,T2,2024-07-05,2024-11-09,0.25,S03,Passed,On-campus
1000005938,NURS101,Health Sciences,2024,T1,2024-02-20,2024-06-16,0.25,S09,Passed,Online
1000005938,BUS301,Business & Economics,2024,T1,2024-02-23,2024-06-12,0.125,S02,Failed,Blended
1000005938,COMP201,Science & Technology,2024,T2,2024-07-09,2024-11-10,0.125,S03,In Progress,On-campus
1000005938,COMP301,Science & Technology,2024,T2,2024-07-09,2024-11-09,0.125,S02,Passed,Blended
1000005939,TEAC401,Education,2024,T2,2024-07-05,2024-11-07,0.25,S03,Passed,On-campus
1000005939,FDTN002,Foundation Studies,2024,FY,2024-02-23,2024-11-08,0.125,S05,In Progress,Blended
1000005940,BUS301,Business & Economics,2024,T1,2024-02-22,2024-06-15,0.125,S02,Passed,On-campus
1000005940,ECON201,Business & Economics,2024,T1,2024-02-21,2024-06-17,0.125,S02,In Progress,On-campus
1000005940,SOCI101,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-11,0.125,S02,Passed,On-campus
1000005941,BUS301,Business & Economics,2024,T1,2024-02-18,2024-06-14,0.125,S02,Passed,On-campus
1000005942,PSYC101,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-06,0.125,S03,In Progress,Online
1000005942,COMP101,Science & Technology,2024,T2,2024-07-05,2024-11-09,0.125,S02,Passed,On-campus
1000005943,TEAC401,Education,2024,T1,2024-02-23,2024-06-11,0.25,S03,Passed,Online
1000005943,MBA501,Business & Economics,2024,FY,2024-02-21,2024-11-09,0.25,S02,Passed,Online
1000005943,BUS201,Business & Economics,2024,T2,2024-07-08,2024-11-11,0.125,S02,In Progress,On-campus
1000005944,BUS301,Business & Economics,2024,T2,2024-07-05,2024-11-06,0.125,S03,Passed,On-campus
1000005945,ECON201,Business & Economics,2024,T1,2024-02-20,2024-06-15,0.125,S02,In Progress,On-campus
1000005945,BUS101,Business & Economics,2024,FY,2024-02-23,2024-11-10,0.125,S02,Passed,Blended
1000005946,COMP101,Science & Technology,2024,T1,2024-02-17,2024-06-11,0.125,S02,Withdrew,On-campus
1000005946,EDUC101,Education,2024,FY,2024-02-22,2024-11-05,0.125,S05,Passed,Blended
1000005947,EDUC301,Education,2024,FY,2024-02-17,2024-11-07,0.125,S05,Passed,Blended
1000005947,FDTN002,Foundation Studies,2024,T1,2024-02-21,2024-06-11,0.125,S02,Passed,Online
1000005948,PSYC101,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-15,0.125,S02,Passed,Blended
1000005948,BUS101,Business & Economics,2024,FY,2024-02-17,2024-11-08,0.125,S03,Passed,Blended
1000005948,DATA201,Science & Technology,2024,T1,2024-02-20,2024-06-11,0.125,S02,Passed,Blended
1000005949,BUS101,Business & Economics,2024,T1,2024-02-21,2024-06-14,0.125,S02,In Progress,Blended
1000005949,SOCI101,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-14,0.125,S03,Passed,Online
1000005949,EDUC301,Education,2024,T2,2024-07-10,2024-11-08,0.125,S02,Passed,On-campus
1000005949,ECON201,Business & Economics,2024,T1,2024-02-18,2024-06-17,0.125,S02,In Progress,On-campus
1000005950,COMP201,Science & Technology,2024,T3,2024-11-14,2024-12-17,0.125,S02,Passed,On-campus
1000005950,FDTN001,Foundation Studies,2024,T2,2024-07-10,2024-11-07,0.25,S12,Passed,Online
1000005951,MIDW101,Health Sciences,2024,T3,2024-11-09,2024-12-20,0.25,S02,Passed,On-campus
1000005951,BUS101,Business & Economics,2024,T3,2024-11-09,2024-12-17,0.125,S03,Withdrew,Online
1000005951,BUS201,Business & Economics,2024,T1,2024-02-23,2024-06-15,0.125,S03,Passed,Blended
1000005951,HIST201,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-17,0.125,S02,Passed,On-campus
1000005952,HIST201,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-05,0.125,S03,Failed,On-campus
1000005953,NURS101,Health Sciences,2024,FY,2024-02-17,2024-11-07,0.25,S02,In Progress,Online
1000005953,HIST201,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-17,0.125,S03,In Progress,Blended
1000005954,COMP201,Science & Technology,2024,T1,2024-02-23,2024-06-13,0.125,S03,Passed,On-campus
1000005954,ENGL101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-12,0.125,S03,Passed,On-campus
1000005954,MBA501,Business & Economics,2024,T1,2024-02-21,2024-06-15,0.25,S13,Passed,On-campus
1000005955,PHAR301,Health Sciences,2024,T2,2024-07-11,2024-11-09,0.125,S03,Passed,On-campus
1000005955,EDUC301,Education,2024,T3,2024-11-11,2024-12-23,0.125,S03,Passed,On-campus
1000005956,HLTH201,Health Sciences,2024,T2,2024-07-09,2024-11-11,0.125,S09,Passed,Online
1000005956,PSYC101,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-05,0.125,S03,Passed,Online
1000005957,EDUC301,Education,2024,T2,2024-07-11,2024-11-07,0.125,S05,In Progress,Blended
1000005957,PSYC101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-08,0.125,S03,Withdrew,On-campus
1000005958,BUS201,Business & Economics,2024,T2,2024-07-09,2024-11-07,0.125,S02,Passed,Blended
1000005958,TEAC401,Education,2024,T3,2024-11-13,2024-12-19,0.25,S02,Passed,On-campus
1000005958,STAT101,Science & Technology,2024,T2,2024-07-08,2024-11-05,0.125,S02,Passed,On-campus
1000005958,MAOR101,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-12,0.125,S02,In Progress,Blended
1000005959,SOCI101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-12,0.125,S03,Withdrew,Online
1000005960,COMP301,Science & Technology,2024,FY,2024-02-20,2024-11-09,0.125,S03,Passed,On-campus
1000005960,ENGL101,Arts & Social Sciences,2024,FY,2024-02-20,2024-11-09,0.125,S03,Passed,On-campus
1000005960,BUS201,Business & Economics,2024,T1,2024-02-23,2024-06-12,0.125,S03,Passed,On-campus
1000005961,HLTH201,Health Sciences,2024,T3,2024-11-11,2024-12-20,0.125,S03,Passed,On-campus
1000005962,TEAC401,Education,2024,T2,2024-07-11,2024-11-10,0.25,S05,Passed,Online
1000005962,COMP301,Science & Technology,2024,T1,2024-02-17,2024-06-16,0.125,S03,Passed,On-campus
1000005962,BUS201,Business & Economics,2024,FY,2024-02-19,2024-11-05,0.125,S03,Passed,On-campus
1000005963,COMP201,Science & Technology,2024,T1,2024-02-20,2024-06-14,0.125,S03,Passed,Blended
1000005964,SOCI101,Arts & Social Sciences,2024,FY,2024-02-18,2024-11-10,0.125,S02,Failed,Blended
1000005965,MIDW101,Health Sciences,2024,T1,2024-02-19,2024-06-14,0.25,S09,Passed,On-campus
1000005965,HLTH201,Health Sciences,2024,T3,2024-11-09,2024-12-21,0.125,S02,Withdrew,Online
1000005965,BUS301,Business & Economics,2024,T1,2024-02-23,2024-06-14,0.125,S02,Passed,On-campus
1000005965,ECON201,Business & Economics,2024,T1,2024-02-18,2024-06-16,0.125,S03,In Progress,On-campus
1000005966,EDUC301,Education,2024,T2,2024-07-08,2024-11-07,0.125,S02,In Progress,On-campus
1000005967,PSYC101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-05,0.125,S02,In Progress,Online
1000005968,ENGL101,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-17,0.125,S02,Failed,Online
1000005968,NURS101,Health Sciences,2024,T2,2024-07-11,2024-11-09,0.25,S03,Failed,Online
1000005968,PHAR301,Health Sciences,2024,T2,2024-07-06,2024-11-08,0.125,S02,In Progress,On-campus
1000005969,MIDW101,Health Sciences,2024,T1,2024-02-19,2024-06-11,0.25,S09,Withdrew,Online
1000005969,BUS101,Business & Economics,2024,T1,2024-02-23,2024-06-13,0.125,S03,Passed,Online
1000005969,COMP201,Science & Technology,2024,T3,2024-11-12,2024-12-18,0.125,S02,Withdrew,Online
1000005970,HIST201,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-11,0.125,S02,Withdrew,On-campus
1000005970,COMP201,Science & Technology,2024,T2,2024-07-06,2024-11-05,0.125,S02,Passed,On-campus
1000005971,PHAR301,Health Sciences,2024,T1,2024-02-18,2024-06-12,0.125,S03,In Progress,Online
1000005971,COMP301,Science & Technology,2024,T2,2024-07-06,2024-11-07,0.125,S02,In Progress,On-campus
1000005972,BUS101,Business & Economics,2024,FY,2024-02-22,2024-11-08,0.125,S02,Passed,Online
1000005973,HIST201,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-06,0.125,S03,Passed,On-campus
1000005973,PHAR301,Health Sciences,2024,T1,2024-02-23,2024-06-13,0.125,S02,In Progress,Online
1000005974,BUS201,Business & Economics,2024,T2,2024-07-09,2024-11-07,0.125,S03,Passed,On-campus
1000005974,ENGL101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-09,0.125,S03,Passed,On-campus
1000005975,PHAR301,Health Sciences,2024,T1,2024-02-19,2024-06-11,0.125,S03,In Progress,Online
1000005975,COMP201,Science & Technology,2024,T1,2024-02-17,2024-06-14,0.125,S03,In Progress,Online
1000005976,COMP101,Science & Technology,2024,T1,2024-02-22,2024-06-16,0.125,S02,Passed,On-campus
1000005976,STAT101,Science & Technology,2024,FY,2024-02-23,2024-11-11,0.125,S02,Passed,On-campus
1000005977,FDTN002,Foundation Studies,2024,T2,2024-07-05,2024-11-10,0.125,S12,Withdrew,On-campus
1000005978,SOCI101,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-05,0.125,S02,Withdrew,On-campus
1000005978,FDTN001,Foundation Studies,2024,T1,2024-02-20,2024-06-12,0.25,S05,Passed,On-campus
1000005979,BUS301,Business & Economics,2024,T2,2024-07-05,2024-11-07,0.125,S03,Passed,On-campus
1000005980,HIST201,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-15,0.125,S03,Passed,Blended
1000005980,ACCT101,Business & Economics,2024,T2,2024-07-05,2024-11-10,0.125,S03,Passed,On-campus
1000005980,EDUC301,Education,2024,T1,2024-02-21,2024-06-17,0.125,S05,In Progress,Online
1000005981,EDUC101,Education,2024,T2,2024-07-09,2024-11-08,0.125,S05,Passed,On-campus
1000005981,DATA201,Science & Technology,2024,T1,2024-02-17,2024-06-11,0.125,S03,Withdrew,Blended
1000005982,BUS101,Business & Economics,2024,T1,2024-02-19,2024-06-17,0.125,S03,Failed,On-campus
1000005982,HIST201,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-13,0.125,S03,Withdrew,On-campus
1000005983,NURS101,Health Sciences,2024,T1,2024-02-17,2024-06-15,0.25,S02,Passed,Blended
1000005983,BUS201,Business & Economics,2024,T1,2024-02-23,2024-06-13,0.125,S03,Passed,On-campus
1000005984,MBA501,Business & Economics,2024,T3,2024-11-11,2024-12-17,0.25,S13,Passed,On-campus
1000005984,NURS101,Health Sciences,2024,T1,2024-02-18,2024-06-14,0.25,S02,Passed,Blended
1000005985,TEAC401,Education,2024,T2,2024-07-05,2024-11-05,0.25,S05,Passed,On-campus
1000005985,COMP101,Science & Technology,2024,T2,2024-07-10,2024-11-09,0.125,S02,Failed,On-campus
1000005986,COMP101,Science & Technology,2024,T2,2024-07-11,2024-11-05,0.125,S03,Passed,Blended
1000005986,MAOR101,Arts & Social Sciences,2024,FY,2024-02-20,2024-11-07,0.125,S02,In Progress,On-campus
1000005987,PHAR301,Health Sciences,2024,T2,2024-07-06,2024-11-08,0.125,S03,Passed,On-campus
1000005988,PHAR301,Health Sciences,2024,T2,2024-07-08,2024-11-10,0.125,S03,In Progress,On-campus
1000005988,ENGI301,Science & Technology,2024,T1,2024-02-20,2024-06-17,0.25,S13,Withdrew,On-campus
1000005988,EDUC101,Education,2024,T1,2024-02-18,2024-06-16,0.125,S05,Passed,Blended
1000005988,ACCT101,Business & Economics,2024,T1,2024-02-20,2024-06-14,0.125,S03,Passed,On-campus
1000005989,STAT101,Science & Technology,2024,T1,2024-02-21,2024-06-14,0.125,S02,Passed,On-campus
1000005990,TEAC401,Education,2024,T2,2024-07-05,2024-11-08,0.25,S02,Passed,Online
1000005990,DATA201,Science & Technology,2024,T2,2024-07-05,2024-11-11,0.125,S03,Failed,On-campus
1000005991,DATA201,Science & Technology,2024,T1,2024-02-17,2024-06-15,0.125,S03,In Progress,Online
1000005991,SOCI101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-09,0.125,S03,Passed,Online
1000005992,HLTH201,Health Sciences,2024,T2,2024-07-11,2024-11-05,0.125,S09,Withdrew,Blended
1000005992,EDUC301,Education,2024,T2,2024-07-05,2024-11-10,0.125,S05,Passed,Blended
1000005993,MBA501,Business & Economics,2024,T1,2024-02-21,2024-06-12,0.25,S02,In Progress,Online
1000005993,STAT101,Science & Technology,2024,T2,2024-07-06,2024-11-09,0.125,S03,In Progress,On-campus
1000005994,HIST201,Arts & Social Sciences,2024,FY,2024-02-18,2024-11-08,0.125,S03,Passed,On-campus
1000005994,PSYC101,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-14,0.125,S02,Passed,On-campus
1000005994,EDUC101,Education,2024,T3,2024-11-10,2024-12-19,0.125,S02,Passed,On-campus
1000005995,PHAR301,Health Sciences,2024,FY,2024-02-18,2024-11-10,0.125,S02,Passed,On-campus
1000005996,BUS301,Business & Economics,2024,T2,2024-07-06,2024-11-11,0.125,S02,In Progress,On-campus
1000005996,EDUC301,Education,2024,T1,2024-02-19,2024-06-12,0.125,S03,Passed,On-campus
1000005997,PSYC101,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-05,0.125,S03,Passed,On-campus
1000005998,EDUC101,Education,2024,T1,2024-02-23,2024-06-14,0.125,S03,Withdrew,On-campus
1000005998,HLTH201,Health Sciences,2024,T1,2024-02-18,2024-06-15,0.125,S02,Passed,On-campus
1000005998,HIST201,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-10,0.125,S03,Passed,Online
1000005999,FDTN001,Foundation Studies,2024,T1,2024-02-23,2024-06-12,0.25,S02,Passed,Online
1000005999,BUS301,Business & Economics,2024,T3,2024-11-10,2024-12-21,0.125,S03,Passed,Online
1000005999,COMP101,Science & Technology,2024,T1,2024-02-22,2024-06-17,0.125,S02,Failed,On-campus
1000006000,COMP301,Science & Technology,2024,T2,2024-07-08,2024-11-10,0.125,S03,Passed,Online
1000006001,TEAC401,Education,2024,T2,2024-07-06,2024-11-09,0.25,S02,Withdrew,Blended
1000006001,EDUC101,Education,2024,T3,2024-11-09,2024-12-23,0.125,S03,In Progress,Blended
1000006001,HLTH201,Health Sciences,2024,T1,2024-02-20,2024-06-12,0.125,S03,Passed,Online
1000006001,EDUC301,Education,2024,T2,2024-07-07,2024-11-10,0.125,S05,Passed,On-campus
1000006002,PSYC101,Arts & Social Sciences,2024,T3,2024-11-12,2024-12-21,0.125,S03,Failed,Blended
1000006002,ACCT101,Business & Economics,2024,FY,2024-02-17,2024-11-05,0.125,S02,Withdrew,On-campus
1000006002,ENGL101,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-12,0.125,S03,Passed,Online
1000006002,DATA201,Science & Technology,2024,T2,2024-07-07,2024-11-06,0.125,S03,In Progress,On-campus
1000006003,PHAR301,Health Sciences,2024,T1,2024-02-17,2024-06-17,0.125,S03,Passed,Blended
1000006003,ECON201,Business & Economics,2024,T2,2024-07-10,2024-11-09,0.125,S02,Failed,On-campus
1000006004,DATA201,Science & Technology,2024,FY,2024-02-18,2024-11-06,0.125,S03,In Progress,On-campus
1000006005,TEAC401,Education,2024,T2,2024-07-10,2024-11-08,0.25,S02,Withdrew,On-campus
1000006006,FDTN002,Foundation Studies,2024,T2,2024-07-08,2024-11-07,0.125,S12,In Progress,On-campus
1000006006,STAT101,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S02,Passed,On-campus
1000006006,EDUC101,Education,2024,T2,2024-07-08,2024-11-07,0.125,S03,Passed,Blended
1000006007,MAOR101,Arts & Social Sciences,2024,FY,2024-02-18,2024-11-10,0.125,S03,Passed,On-campus
1000006007,NURS101,Health Sciences,2024,T2,2024-07-10,2024-11-06,0.25,S02,In Progress,On-campus
1000006007,BUS301,Business & Economics,2024,T1,2024-02-17,2024-06-13,0.125,S02,In Progress,On-campus
1000006008,ACCT101,Business & Economics,2024,T1,2024-02-22,2024-06-16,0.125,S02,Passed,On-campus
1000006008,BUS101,Business & Economics,2024,FY,2024-02-22,2024-11-08,0.125,S03,Withdrew,Online
1000006008,ECON201,Business & Economics,2024,T1,2024-02-19,2024-06-11,0.125,S03,Passed,On-campus
1000006009,PSYC101,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-11,0.125,S03,In Progress,Online
1000006009,HLTH201,Health Sciences,2024,T2,2024-07-06,2024-11-07,0.125,S03,Passed,On-campus
1000006010,HIST201,Arts & Social Sciences,2024,FY,2024-02-23,2024-11-07,0.125,S03,Passed,Blended
1000006010,BUS301,Business & Economics,2024,T2,2024-07-09,2024-11-08,0.125,S02,In Progress,Online
1000006010,MBA501,Business & Economics,2024,T2,2024-07-08,2024-11-09,0.25,S13,Passed,On-campus
1000006011,FDTN001,Foundation Studies,2024,T2,2024-07-08,2024-11-08,0.25,S02,Passed,Online
1000006012,ENGL101,Arts & Social Sciences,2024,T3,2024-11-11,2024-12-19,0.125,S02,Passed,On-campus
1000006012,BUS301,Business & Economics,2024,FY,2024-02-20,2024-11-06,0.125,S03,Passed,Online
1000006013,FDTN002,Foundation Studies,2024,T3,2024-11-14,2024-12-18,0.125,S05,In Progress,Online
1000006013,ENGL101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-10,0.125,S03,Failed,On-campus
1000006014,FDTN002,Foundation Studies,2024,T1,2024-02-18,2024-06-13,0.125,S02,Withdrew,Blended
1000006014,NURS101,Health Sciences,2024,T2,2024-07-10,2024-11-09,0.25,S09,Withdrew,On-campus
1000006014,COMP201,Science & Technology,2024,T1,2024-02-21,2024-06-11,0.125,S02,In Progress,On-campus
1000006015,MIDW101,Health Sciences,2024,T2,2024-07-06,2024-11-07,0.25,S02,In Progress,Blended
1000006015,MAOR101,Arts & Social Sciences,2024,T3,2024-11-12,2024-12-19,0.125,S05,Passed,On-campus
1000006015,BUS201,Business & Economics,2024,T2,2024-07-08,2024-11-11,0.125,S03,Passed,On-campus
1000006016,COMP201,Science & Technology,2024,T2,2024-07-09,2024-11-06,0.125,S02,In Progress,On-campus
1000006017,ACCT101,Business & Economics,2024,FY,2024-02-21,2024-11-07,0.125,S02,Passed,On-campus
1000006017,STAT101,Science & Technology,2024,T2,2024-07-07,2024-11-07,0.125,S03,Failed,Online
1000006017,COMP101,Science & Technology,2024,T1,2024-02-23,2024-06-12,0.125,S02,Withdrew,On-campus
1000006017,ENGL101,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-08,0.125,S02,In Progress,Online
1000006018,FDTN001,Foundation Studies,2024,T2,2024-07-09,2024-11-05,0.25,S02,Failed,On-campus
1000006018,ACCT101,Business & Economics,2024,FY,2024-02-21,2024-11-06,0.125,S02,Passed,On-campus
1000006018,PHAR301,Health Sciences,2024,T1,2024-02-18,2024-06-12,0.125,S02,Passed,On-campus
1000006018,HIST201,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-11,0.125,S03,Passed,On-campus
1000006019,ENGL101,Arts & Social Sciences,2024,T3,2024-11-13,2024-12-22,0.125,S03,Failed,Online
1000006019,EDUC101,Education,2024,T1,2024-02-21,2024-06-16,0.125,S02,Passed,On-campus
1000006020,STAT101,Science & Technology,2024,FY,2024-02-18,2024-11-05,0.125,S03,Passed,On-campus
1000006020,PHAR301,Health Sciences,2024,T1,2024-02-17,2024-06-17,0.125,S02,Passed,Online
1000006021,FDTN001,Foundation Studies,2024,T2,2024-07-10,2024-11-09,0.25,S12,Passed,On-campus
1000006021,STAT101,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S02,In Progress,On-campus
1000006021,COMP101,Science & Technology,2024,T1,2024-02-22,2024-06-11,0.125,S03,Passed,On-campus
1000006022,HIST201,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-06,0.125,S02,In Progress,On-campus
1000006022,ACCT101,Business & Economics,2024,T2,2024-07-10,2024-11-09,0.125,S03,Failed,On-campus
1000006022,ECON201,Business & Economics,2024,FY,2024-02-21,2024-11-08,0.125,S03,Passed,On-campus
1000006023,BUS301,Business & Economics,2024,T3,2024-11-10,2024-12-20,0.125,S02,In Progress,On-campus
1000006023,BUS201,Business & Economics,2024,FY,2024-02-18,2024-11-11,0.125,S02,In Progress,Online
1000006024,ENGI301,Science & Technology,2024,T3,2024-11-11,2024-12-18,0.25,S03,Passed,On-campus
1000006024,ECON201,Business & Economics,2024,T2,2024-07-05,2024-11-08,0.125,S02,Passed,Blended
1000006024,EDUC101,Education,2024,T2,2024-07-11,2024-11-08,0.125,S03,Passed,On-campus
1000006024,STAT101,Science & Technology,2024,FY,2024-02-19,2024-11-07,0.125,S03,Passed,On-campus
1000006025,HLTH201,Health Sciences,2024,T1,2024-02-17,2024-06-16,0.125,S02,Withdrew,Blended
1000006025,EDUC301,Education,2024,FY,2024-02-22,2024-11-05,0.125,S03,Passed,Blended
1000006025,NURS101,Health Sciences,2024,T2,2024-07-10,2024-11-10,0.25,S09,Passed,Blended
1000006025,ENGL101,Arts & Social Sciences,2024,T3,2024-11-08,2024-12-20,0.125,S02,In Progress,On-campus
1000006026,HIST201,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-16,0.125,S03,Passed,On-campus
1000006026,FDTN001,Foundation Studies,2024,T2,2024-07-06,2024-11-08,0.25,S02,Withdrew,Online
1000006026,HLTH201,Health Sciences,2024,T1,2024-02-21,2024-06-14,0.125,S03,Passed,Blended
1000006027,FDTN002,Foundation Studies,2024,T1,2024-02-17,2024-06-11,0.125,S12,Passed,Blended
1000006028,MIDW101,Health Sciences,2024,T1,2024-02-18,2024-06-14,0.25,S09,In Progress,Blended
1000006028,BUS201,Business & Economics,2024,T2,2024-07-09,2024-11-06,0.125,S02,Passed,Blended
1000006028,COMP101,Science & Technology,2024,T2,2024-07-09,2024-11-05,0.125,S03,Passed,On-campus
1000006028,PSYC101,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-11,0.125,S02,Failed,Online
1000006029,BUS101,Business & Economics,2024,T3,2024-11-14,2024-12-19,0.125,S03,Passed,On-campus
1000006029,EDUC101,Education,2024,T2,2024-07-07,2024-11-11,0.125,S03,Passed,Online
